dataset,config,Epoch 1,Epoch 2,Epoch 3,Epoch 4,best_validation,test_accuracy
aave,B,0.8306010928961749,0.8633879781420765,0.8360655737704918,0.8415300546448088,0.8633879781420765,0.890625
aave,B,0.8360655737704918,0.8579234972677595,0.8579234972677595,0.8633879781420765,0.8633879781420765,0.9010416666666666
aave,B,0.8688524590163934,0.8743169398907104,0.8743169398907104,0.8797814207650273,0.8797814207650273,0.90625
aave,B,0.8743169398907104,0.8688524590163934,0.8633879781420765,0.8688524590163934,0.8743169398907104,0.890625
aave,B,0.8688524590163934,0.8633879781420765,0.8688524590163934,0.8688524590163934,0.8688524590163934,0.9010416666666666
aave,B,0.8797814207650273,0.8907103825136612,0.8688524590163934,0.8797814207650273,0.8907103825136612,0.90625
aave,B,0.8688524590163934,0.8907103825136612,0.8743169398907104,0.8852459016393442,0.8907103825136612,0.9114583333333334
aave,B,0.8797814207650273,0.8797814207650273,0.8743169398907104,0.8852459016393442,0.8852459016393442,0.9270833333333334
aave,B,0.9016393442622951,0.9016393442622951,0.907103825136612,0.912568306010929,0.912568306010929,0.9375
aave,B,0.9453551912568307,0.9453551912568307,0.9453551912568307,0.9508196721311475,0.9508196721311475,0.984375
aave,B,0.9562841530054644,0.9562841530054644,0.9726775956284153,0.9726775956284153,0.9726775956284153,0.9791666666666666
aave,B,0.9672131147540983,0.9726775956284153,0.9617486338797814,0.9617486338797814,0.9726775956284153,0.9895833333333334
aave,B,0.9781420765027322,0.9617486338797814,0.9672131147540983,0.9672131147540983,0.9781420765027322,0.9895833333333334
aave,B,0.9726775956284153,0.9781420765027322,0.9781420765027322,0.9836065573770492,0.9836065573770492,0.984375
aave,B,0.9726775956284153,0.9726775956284153,0.9781420765027322,0.9836065573770492,0.9836065573770492,0.9895833333333334
aave,B,0.9781420765027322,0.9836065573770492,0.9781420765027322,0.9781420765027322,0.9836065573770492,0.9947916666666666
aave,B,0.9726775956284153,0.9836065573770492,0.9890710382513661,0.9781420765027322,0.9890710382513661,0.9947916666666666
aave,B,0.9890710382513661,0.9890710382513661,0.9781420765027322,0.9672131147540983,0.9890710382513661,0.9947916666666666
aave,B,0.9726775956284153,0.9836065573770492,0.9890710382513661,0.9890710382513661,0.9890710382513661,0.9947916666666666
aave,B,0.9836065573770492,0.9890710382513661,0.9890710382513661,0.9781420765027322,0.9890710382513661,0.984375
aave,B,0.9781420765027322,0.9890710382513661,0.994535519125683,0.9726775956284153,0.994535519125683,1.0
aave,B,0.9890710382513661,0.9781420765027322,0.994535519125683,1.0,1.0,0.9791666666666666
aave,B,0.9890710382513661,0.994535519125683,0.994535519125683,0.994535519125683,0.994535519125683,1.0
aave,B,0.9890710382513661,1.0,1.0,1.0,1.0,1.0
aave,B,1.0,1.0,0.994535519125683,0.994535519125683,1.0,1.0
aave,B,0.9890710382513661,1.0,0.994535519125683,1.0,1.0,1.0
aave,B,0.9836065573770492,1.0,1.0,0.994535519125683,1.0,1.0
aave,B,1.0,0.994535519125683,0.994535519125683,0.994535519125683,1.0,1.0
aave,B,1.0,1.0,0.994535519125683,1.0,1.0,1.0
aave,B,1.0,1.0,0.994535519125683,0.994535519125683,1.0,1.0
aave,B,0.994535519125683,0.994535519125683,0.994535519125683,0.994535519125683,0.994535519125683,1.0
aave,B,0.994535519125683,0.994535519125683,0.994535519125683,0.994535519125683,0.994535519125683,1.0
aave,B,0.994535519125683,0.994535519125683,1.0,1.0,1.0,1.0
aave,B,0.994535519125683,1.0,0.994535519125683,1.0,1.0,1.0
aave,B,1.0,0.9890710382513661,1.0,0.994535519125683,1.0,1.0
aave,B,0.9890710382513661,0.994535519125683,0.994535519125683,0.9781420765027322,0.994535519125683,1.0
aave,B,0.994535519125683,0.994535519125683,1.0,0.994535519125683,1.0,1.0
aave,B,1.0,0.994535519125683,0.9890710382513661,0.994535519125683,1.0,1.0
aave,B,0.994535519125683,1.0,0.9890710382513661,1.0,1.0,1.0
aave,B,1.0,1.0,0.994535519125683,1.0,1.0,0.9895833333333334
aave,B,1.0,1.0,1.0,0.994535519125683,1.0,1.0
mix,B,0.14933333333333335,0.2693333333333333,0.2853333333333333,0.408,0.408,0.4153846153846154
mix,B,0.4666666666666667,0.5466666666666666,0.576,0.6053333333333333,0.6053333333333333,0.617948717948718
mix,B,0.656,0.728,0.7413333333333333,0.808,0.808,0.7794871794871795
mix,B,0.8053333333333333,0.8373333333333334,0.8346666666666667,0.8613333333333333,0.8613333333333333,0.8358974358974359
mix,B,0.8453333333333334,0.8506666666666667,0.8693333333333333,0.8506666666666667,0.8693333333333333,0.8717948717948718
mix,B,0.856,0.8773333333333333,0.8746666666666667,0.8613333333333333,0.8773333333333333,0.8794871794871795
mix,B,0.8773333333333333,0.8693333333333333,0.8906666666666667,0.8906666666666667,0.8906666666666667,0.8846153846153846
mix,B,0.8906666666666667,0.8906666666666667,0.8853333333333333,0.8826666666666667,0.8906666666666667,0.882051282051282
mix,B,0.888,0.8933333333333333,0.8773333333333333,0.888,0.8933333333333333,0.8794871794871795
mix,B,0.888,0.8906666666666667,0.8933333333333333,0.88,0.8933333333333333,0.8846153846153846
mix,B,0.8853333333333333,0.896,0.888,0.888,0.896,0.8897435897435897
mix,B,0.8933333333333333,0.88,0.888,0.888,0.8933333333333333,0.8948717948717949
mix,B,0.888,0.9013333333333333,0.888,0.904,0.904,0.8948717948717949
mix,B,0.896,0.8933333333333333,0.88,0.9013333333333333,0.9013333333333333,0.8923076923076924
mix,B,0.8933333333333333,0.8933333333333333,0.8933333333333333,0.8986666666666666,0.8986666666666666,0.8948717948717949
mix,B,0.8906666666666667,0.9013333333333333,0.8933333333333333,0.8906666666666667,0.9013333333333333,0.8948717948717949
mix,B,0.8906666666666667,0.8933333333333333,0.888,0.8933333333333333,0.8933333333333333,0.9
mix,B,0.888,0.8906666666666667,0.8906666666666667,0.8853333333333333,0.8906666666666667,0.8974358974358975
mix,B,0.8933333333333333,0.888,0.896,0.8853333333333333,0.896,0.8948717948717949
mix,B,0.8853333333333333,0.8906666666666667,0.896,0.888,0.896,0.8948717948717949
mix,B,0.896,0.8906666666666667,0.888,0.8933333333333333,0.896,0.8974358974358975
mix,B,0.8853333333333333,0.896,0.8906666666666667,0.896,0.896,0.9025641025641026
mix,B,0.9013333333333333,0.8986666666666666,0.8906666666666667,0.8986666666666666,0.9013333333333333,0.9025641025641026
mix,B,0.8906666666666667,0.8986666666666666,0.8933333333333333,0.896,0.8986666666666666,0.9025641025641026
mix,B,0.8906666666666667,0.9093333333333333,0.896,0.9013333333333333,0.9093333333333333,0.9
mix,B,0.8933333333333333,0.912,0.9013333333333333,0.8986666666666666,0.912,0.9076923076923077
mix,B,0.9013333333333333,0.9013333333333333,0.9066666666666666,0.904,0.9066666666666666,0.9205128205128205
mix,B,0.8986666666666666,0.9066666666666666,0.9146666666666666,0.9306666666666666,0.9306666666666666,0.9358974358974359
mix,B,0.9013333333333333,0.9093333333333333,0.9226666666666666,0.928,0.928,0.9487179487179487
mix,B,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9512820512820512
mix,B,0.9413333333333334,0.936,0.9386666666666666,0.936,0.9413333333333334,0.9564102564102565
mix,B,0.944,0.952,0.9573333333333334,0.9626666666666667,0.9626666666666667,0.9615384615384616
mix,B,0.9466666666666667,0.9626666666666667,0.9626666666666667,0.96,0.9626666666666667,0.9666666666666667
mix,B,0.9626666666666667,0.9706666666666667,0.9653333333333334,0.9706666666666667,0.9706666666666667,0.9743589743589743
mix,B,0.9706666666666667,0.9706666666666667,0.9786666666666667,0.9653333333333334,0.9786666666666667,0.9794871794871794
mix,B,0.9706666666666667,0.9706666666666667,0.9813333333333333,0.9813333333333333,0.9813333333333333,0.982051282051282
mix,B,0.9733333333333334,0.9813333333333333,0.984,0.9893333333333333,0.9893333333333333,0.9846153846153847
mix,B,0.9786666666666667,0.984,0.9813333333333333,0.9813333333333333,0.984,0.9846153846153847
mix,B,0.984,0.984,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.982051282051282
mix,B,0.9813333333333333,0.9813333333333333,0.9866666666666667,0.984,0.9866666666666667,0.9897435897435898
mix,B,0.9813333333333333,0.984,0.9813333333333333,0.976,0.984,0.9871794871794872
mix,B,0.9733333333333334,0.9813333333333333,0.984,0.9813333333333333,0.984,0.9897435897435898
mix,B,0.984,0.9786666666666667,0.984,0.984,0.984,0.9923076923076923
mix,B,0.9813333333333333,0.984,0.9786666666666667,0.984,0.984,0.9948717948717949
mix,B,0.9786666666666667,0.984,0.9866666666666667,0.9786666666666667,0.9866666666666667,0.9974358974358974
mix,B,0.9733333333333334,0.976,0.9813333333333333,0.9786666666666667,0.9813333333333333,0.9948717948717949
mix,B,0.9786666666666667,0.984,0.9786666666666667,0.984,0.984,0.9948717948717949
mix,B,0.9813333333333333,0.984,0.984,0.984,0.984,0.9948717948717949
mix,B,0.9866666666666667,0.984,0.9866666666666667,0.984,0.9866666666666667,0.9974358974358974
mix,B,0.9893333333333333,0.9866666666666667,0.9733333333333334,0.984,0.9893333333333333,0.9923076923076923
standard,C,0.3403141361256545,0.6178010471204188,0.7015706806282722,0.7853403141361257,0.7853403141361257,0.8177339901477833
standard,C,0.8429319371727748,0.93717277486911,0.9633507853403142,0.9424083769633508,0.9633507853403142,0.9359605911330049
standard,C,0.9528795811518325,0.93717277486911,0.8952879581151832,0.9790575916230366,0.9790575916230366,0.9556650246305419
standard,C,0.9790575916230366,0.9581151832460733,0.9790575916230366,0.9895287958115183,0.9895287958115183,0.9704433497536946
standard,C,0.9790575916230366,0.9738219895287958,0.9528795811518325,0.8691099476439791,0.9790575916230366,0.9556650246305419
standard,C,0.9738219895287958,0.9738219895287958,0.9738219895287958,0.9738219895287958,0.9738219895287958,0.9310344827586207
standard,C,0.9528795811518325,0.9738219895287958,1.0,0.9790575916230366,1.0,0.9852216748768473
standard,C,0.9842931937172775,0.9947643979057592,0.9424083769633508,0.93717277486911,0.9947643979057592,0.9655172413793104
standard,C,0.9842931937172775,0.9790575916230366,0.9790575916230366,0.9528795811518325,0.9842931937172775,0.9556650246305419
standard,C,0.9842931937172775,0.9738219895287958,0.9895287958115183,1.0,1.0,0.9802955665024631
standard,C,0.9947643979057592,1.0,0.9842931937172775,0.9895287958115183,1.0,0.9901477832512315
standard,C,0.9476439790575916,0.9895287958115183,1.0,1.0,1.0,0.9852216748768473
standard,C,0.9162303664921466,1.0,0.9790575916230366,0.9685863874345549,1.0,0.9852216748768473
standard,C,0.8795811518324608,0.9214659685863874,0.9790575916230366,0.9947643979057592,0.9947643979057592,0.9605911330049262
standard,C,0.9581151832460733,0.9790575916230366,0.9947643979057592,1.0,1.0,0.9901477832512315
standard,C,0.9738219895287958,0.9842931937172775,0.9790575916230366,0.9214659685863874,0.9842931937172775,0.9605911330049262
standard,C,0.9685863874345549,0.9895287958115183,0.9947643979057592,0.9895287958115183,0.9947643979057592,0.9950738916256158
standard,C,1.0,1.0,0.9738219895287958,0.9057591623036649,1.0,0.9901477832512315
standard,C,1.0,1.0,0.9842931937172775,1.0,1.0,0.9950738916256158
standard,C,0.9895287958115183,0.9790575916230366,0.9895287958115183,0.9581151832460733,0.9895287958115183,0.9802955665024631
standard,C,0.9581151832460733,0.9947643979057592,0.9685863874345549,0.9685863874345549,0.9947643979057592,0.9802955665024631
standard,C,0.9947643979057592,1.0,0.9214659685863874,0.9842931937172775,1.0,0.9950738916256158
standard,C,0.9738219895287958,0.9738219895287958,0.9685863874345549,0.9842931937172775,0.9842931937172775,0.9605911330049262
standard,C,0.9895287958115183,0.9895287958115183,0.9895287958115183,1.0,1.0,1.0
standard,C,0.9895287958115183,0.9528795811518325,1.0,0.9424083769633508,1.0,1.0
standard,C,1.0,0.9947643979057592,0.9738219895287958,0.9947643979057592,1.0,1.0
standard,C,1.0,0.9842931937172775,0.9947643979057592,0.9738219895287958,1.0,1.0
standard,C,1.0,0.9895287958115183,1.0,1.0,1.0,0.9901477832512315
standard,C,1.0,1.0,0.9790575916230366,1.0,1.0,0.9901477832512315
standard,C,0.9947643979057592,0.9895287958115183,0.9633507853403142,0.9790575916230366,0.9947643979057592,0.9704433497536946
standard,C,0.9842931937172775,0.9947643979057592,0.9842931937172775,0.9947643979057592,0.9947643979057592,0.9753694581280788
standard,C,0.9842931937172775,0.9842931937172775,1.0,0.9947643979057592,1.0,0.9901477832512315
standard,C,1.0,0.9424083769633508,1.0,0.9947643979057592,1.0,0.9901477832512315
standard,C,0.9528795811518325,0.9947643979057592,0.9842931937172775,0.9947643979057592,0.9947643979057592,0.9753694581280788
standard,C,0.9738219895287958,0.9947643979057592,0.9842931937172775,0.9895287958115183,0.9947643979057592,0.9802955665024631
standard,C,0.9895287958115183,0.9947643979057592,0.9267015706806283,0.9895287958115183,0.9947643979057592,0.9704433497536946
standard,C,0.9947643979057592,0.9790575916230366,1.0,0.9685863874345549,1.0,0.9704433497536946
standard,C,1.0,0.9842931937172775,0.9790575916230366,0.9685863874345549,1.0,0.9852216748768473
standard,C,0.9947643979057592,1.0,1.0,1.0,1.0,0.9852216748768473
standard,C,1.0,0.9685863874345549,1.0,0.9109947643979057,1.0,1.0
standard,C,0.9895287958115183,0.9947643979057592,0.9790575916230366,0.9947643979057592,0.9947643979057592,0.9704433497536946
standard,C,1.0,0.9842931937172775,1.0,1.0,1.0,0.9950738916256158
standard,C,1.0,1.0,0.9947643979057592,0.9842931937172775,1.0,1.0
standard,C,0.9895287958115183,0.9895287958115183,0.9842931937172775,0.9528795811518325,0.9895287958115183,0.9901477832512315
standard,C,0.9895287958115183,0.9842931937172775,1.0,1.0,1.0,0.9950738916256158
standard,C,1.0,0.9947643979057592,1.0,1.0,1.0,0.9950738916256158
standard,C,0.9895287958115183,1.0,1.0,1.0,1.0,1.0
standard,C,1.0,0.9947643979057592,0.9895287958115183,0.9162303664921466,1.0,0.9852216748768473
standard,C,0.9947643979057592,0.9581151832460733,0.9424083769633508,0.9528795811518325,0.9947643979057592,0.9852216748768473
standard,C,0.9685863874345549,1.0,0.9842931937172775,0.9790575916230366,1.0,0.9605911330049262
aave,C,0.31693989071038253,0.6830601092896175,0.825136612021858,0.8087431693989071,0.825136612021858,0.8541666666666666
aave,C,0.912568306010929,0.8961748633879781,0.9890710382513661,0.9890710382513661,0.9890710382513661,0.9479166666666666
aave,C,0.8961748633879781,0.9836065573770492,0.9781420765027322,0.9617486338797814,0.9836065573770492,0.984375
aave,C,0.9890710382513661,0.9781420765027322,0.9836065573770492,0.9562841530054644,0.9890710382513661,0.9947916666666666
aave,C,0.9890710382513661,0.9672131147540983,0.9398907103825137,0.9781420765027322,0.9890710382513661,0.9895833333333334
aave,C,0.9836065573770492,0.9836065573770492,0.9672131147540983,0.9890710382513661,0.9890710382513661,0.984375
aave,C,0.9781420765027322,0.9836065573770492,0.9890710382513661,0.994535519125683,0.994535519125683,0.9791666666666666
aave,C,0.994535519125683,1.0,0.9617486338797814,0.9836065573770492,1.0,0.984375
aave,C,0.9726775956284153,1.0,1.0,0.9890710382513661,1.0,1.0
aave,C,0.9781420765027322,0.9890710382513661,0.9890710382513661,0.9890710382513661,0.9890710382513661,0.9947916666666666
aave,C,1.0,0.9890710382513661,1.0,0.9453551912568307,1.0,1.0
aave,C,0.9890710382513661,0.9890710382513661,1.0,0.994535519125683,1.0,0.9947916666666666
aave,C,0.9726775956284153,0.9836065573770492,1.0,0.994535519125683,1.0,1.0
aave,C,0.9836065573770492,0.9890710382513661,1.0,0.994535519125683,1.0,1.0
aave,C,1.0,0.994535519125683,0.994535519125683,0.9726775956284153,1.0,1.0
aave,C,0.9890710382513661,0.8797814207650273,0.9672131147540983,0.9890710382513661,0.9890710382513661,0.9895833333333334
aave,C,1.0,1.0,1.0,0.9453551912568307,1.0,0.984375
aave,C,1.0,1.0,0.8907103825136612,0.9836065573770492,1.0,1.0
aave,C,0.9890710382513661,0.9890710382513661,0.9890710382513661,0.994535519125683,0.994535519125683,0.9895833333333334
aave,C,0.9836065573770492,1.0,0.9890710382513661,0.9726775956284153,1.0,0.9947916666666666
aave,C,0.9781420765027322,1.0,0.994535519125683,0.9890710382513661,1.0,0.9895833333333334
aave,C,0.9781420765027322,1.0,0.994535519125683,1.0,1.0,0.9947916666666666
aave,C,0.9890710382513661,0.9890710382513661,0.9836065573770492,0.994535519125683,0.994535519125683,0.9895833333333334
aave,C,0.9781420765027322,1.0,1.0,1.0,1.0,0.9947916666666666
aave,C,0.9836065573770492,0.9672131147540983,0.7978142076502732,0.9836065573770492,0.9836065573770492,0.984375
aave,C,0.994535519125683,0.9726775956284153,0.9890710382513661,0.9836065573770492,0.994535519125683,0.9895833333333334
aave,C,0.9836065573770492,0.994535519125683,1.0,0.9180327868852459,1.0,1.0
aave,C,0.9836065573770492,0.9781420765027322,1.0,1.0,1.0,0.9947916666666666
aave,C,0.9781420765027322,1.0,1.0,0.994535519125683,1.0,0.984375
aave,C,0.9890710382513661,0.994535519125683,0.9836065573770492,0.994535519125683,0.994535519125683,0.9895833333333334
aave,C,0.994535519125683,0.9890710382513661,0.9890710382513661,1.0,1.0,0.984375
aave,C,0.9836065573770492,0.9890710382513661,1.0,1.0,1.0,1.0
aave,C,0.994535519125683,0.9890710382513661,0.9726775956284153,0.9617486338797814,0.994535519125683,0.9895833333333334
aave,C,0.994535519125683,0.994535519125683,0.9836065573770492,1.0,1.0,1.0
aave,C,1.0,1.0,1.0,0.9562841530054644,1.0,1.0
aave,C,1.0,0.994535519125683,0.9890710382513661,1.0,1.0,0.9947916666666666
aave,C,0.994535519125683,0.9890710382513661,0.8524590163934426,0.9562841530054644,0.994535519125683,0.9947916666666666
aave,C,1.0,1.0,1.0,0.9890710382513661,1.0,0.984375
aave,C,0.994535519125683,0.9890710382513661,0.994535519125683,0.994535519125683,0.994535519125683,0.96875
aave,C,0.9890710382513661,0.9726775956284153,1.0,1.0,1.0,1.0
aave,C,0.994535519125683,0.994535519125683,0.9890710382513661,1.0,1.0,1.0
aave,C,0.994535519125683,0.994535519125683,0.9890710382513661,0.9890710382513661,0.994535519125683,0.984375
aave,C,0.994535519125683,1.0,0.9016393442622951,0.9617486338797814,1.0,0.96875
aave,C,0.8743169398907104,0.9726775956284153,1.0,1.0,1.0,0.9583333333333334
aave,C,1.0,1.0,0.994535519125683,0.9562841530054644,1.0,0.9895833333333334
aave,C,0.9890710382513661,0.9781420765027322,1.0,1.0,1.0,0.984375
aave,C,1.0,1.0,0.9890710382513661,1.0,1.0,0.9947916666666666
aave,C,1.0,1.0,1.0,0.9672131147540983,1.0,0.9739583333333334
aave,C,1.0,1.0,0.9726775956284153,0.9781420765027322,1.0,0.984375
aave,C,0.994535519125683,1.0,0.9781420765027322,0.994535519125683,1.0,0.9739583333333334
mix,C,0.5493333333333333,0.8026666666666666,0.896,0.9226666666666666,0.9226666666666666,0.941025641025641
mix,C,0.9546666666666667,0.96,0.928,0.9493333333333334,0.96,0.9487179487179487
mix,C,0.9653333333333334,0.9813333333333333,0.9706666666666667,0.9573333333333334,0.9813333333333333,0.982051282051282
mix,C,0.992,0.8426666666666667,0.96,0.9866666666666667,0.992,0.9871794871794872
mix,C,0.9813333333333333,0.9706666666666667,0.9706666666666667,0.9626666666666667,0.9813333333333333,0.9692307692307692
mix,C,0.9573333333333334,0.9706666666666667,0.9893333333333333,0.9413333333333334,0.9893333333333333,0.9871794871794872
mix,C,0.9733333333333334,0.9813333333333333,0.976,0.9733333333333334,0.9813333333333333,0.982051282051282
mix,C,0.9946666666666667,0.9786666666666667,0.8826666666666667,0.984,0.9946666666666667,0.9871794871794872
mix,C,0.976,0.992,0.9866666666666667,0.9946666666666667,0.9946666666666667,0.9923076923076923
mix,C,0.992,0.9653333333333334,0.9626666666666667,0.984,0.992,0.9871794871794872
mix,C,0.9893333333333333,0.9573333333333334,0.9866666666666667,0.9946666666666667,0.9946666666666667,0.9974358974358974
mix,C,0.984,0.9813333333333333,1.0,0.984,1.0,0.9974358974358974
mix,C,0.9653333333333334,0.984,0.984,0.9866666666666667,0.9866666666666667,0.9923076923076923
mix,C,0.984,0.9866666666666667,0.9493333333333334,0.9733333333333334,0.9866666666666667,0.9923076923076923
mix,C,0.9893333333333333,0.9946666666666667,0.9893333333333333,1.0,1.0,1.0
mix,C,0.9973333333333333,0.904,0.9706666666666667,0.9866666666666667,0.9973333333333333,0.9974358974358974
mix,C,0.9946666666666667,1.0,0.9333333333333333,0.976,1.0,0.9948717948717949
mix,C,0.9946666666666667,0.9973333333333333,0.896,0.9493333333333334,0.9973333333333333,1.0
mix,C,0.992,0.9893333333333333,0.7946666666666666,0.9813333333333333,0.992,0.9948717948717949
mix,C,0.9173333333333333,0.9626666666666667,0.9973333333333333,0.984,0.9973333333333333,0.9974358974358974
mix,C,0.976,0.984,0.968,0.9946666666666667,0.9946666666666667,0.9974358974358974
mix,C,0.9946666666666667,0.9706666666666667,0.9626666666666667,0.9146666666666666,0.9946666666666667,0.9846153846153847
mix,C,0.9973333333333333,0.9706666666666667,0.9813333333333333,0.9466666666666667,0.9973333333333333,0.9769230769230769
mix,C,0.9866666666666667,0.9946666666666667,0.9893333333333333,0.9733333333333334,0.9946666666666667,0.9923076923076923
mix,C,0.9893333333333333,0.9333333333333333,0.76,0.8693333333333333,0.9893333333333333,0.9923076923076923
mix,C,0.9866666666666667,0.9893333333333333,0.9333333333333333,0.9866666666666667,0.9893333333333333,0.9897435897435898
mix,C,0.9973333333333333,0.9946666666666667,0.9813333333333333,1.0,1.0,1.0
mix,C,0.9706666666666667,0.9573333333333334,0.992,0.9893333333333333,0.992,0.982051282051282
mix,C,0.9946666666666667,0.9946666666666667,0.9386666666666666,0.9893333333333333,0.9946666666666667,0.9871794871794872
mix,C,0.9946666666666667,0.9893333333333333,0.9866666666666667,0.9893333333333333,0.9946666666666667,0.9948717948717949
mix,C,0.9786666666666667,0.9973333333333333,0.9893333333333333,0.992,0.9973333333333333,1.0
mix,C,0.984,0.976,0.9866666666666667,0.9893333333333333,0.9893333333333333,0.9897435897435898
mix,C,0.9946666666666667,0.9786666666666667,0.9573333333333334,0.96,0.9946666666666667,0.982051282051282
mix,C,0.9813333333333333,0.9493333333333334,0.944,0.9893333333333333,0.9893333333333333,0.9846153846153847
mix,C,0.9253333333333333,0.9706666666666667,0.9813333333333333,0.9653333333333334,0.9813333333333333,0.9974358974358974
mix,C,0.944,0.9813333333333333,0.9786666666666667,0.992,0.992,0.9974358974358974
mix,C,0.984,0.9573333333333334,0.984,0.9653333333333334,0.984,0.9769230769230769
mix,C,0.9866666666666667,0.992,0.9973333333333333,1.0,1.0,1.0
mix,C,0.984,1.0,1.0,0.8346666666666667,1.0,0.9974358974358974
mix,C,0.9706666666666667,0.9706666666666667,0.984,0.9893333333333333,0.9893333333333333,0.9923076923076923
mix,C,0.992,0.9653333333333334,0.84,0.88,0.992,0.9871794871794872
mix,C,1.0,0.9973333333333333,0.9866666666666667,0.9653333333333334,1.0,0.9948717948717949
mix,C,0.9786666666666667,0.9946666666666667,0.9786666666666667,0.9973333333333333,0.9973333333333333,0.9846153846153847
mix,C,0.9893333333333333,0.984,0.9813333333333333,0.9626666666666667,0.9893333333333333,0.982051282051282
mix,C,0.9893333333333333,1.0,0.9786666666666667,0.9786666666666667,1.0,0.9948717948717949
mix,C,0.992,0.9946666666666667,0.9973333333333333,0.9973333333333333,0.9973333333333333,1.0
mix,C,0.9653333333333334,0.9973333333333333,0.9973333333333333,0.9946666666666667,0.9973333333333333,1.0
mix,C,1.0,0.984,0.9706666666666667,0.9866666666666667,1.0,0.9923076923076923
mix,C,0.9653333333333334,0.9973333333333333,0.9973333333333333,0.9893333333333333,0.9973333333333333,1.0
mix,C,0.9786666666666667,0.9866666666666667,0.9786666666666667,0.992,0.992,0.9769230769230769