I be makin' soup.,Who be makin' soup?,I.,Unnamed: 3
John be needing to write 20 pages.,Needs to write what?,20 pages.,
John drew on the blackboard.,Drew where?,On the blackboard.,
John never found no iPad.,Never found no what?,iPad.,
John never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
John be learning to code.,Be learning to what?,Code.,
John done found the treasure.,Done found what?,The treasure.,
John be playin' soccer.,Be playin' what?,Soccer.,
John be injured.,Who be injured?,John.,
John never woke up to no cold weather.,Never woke up to no what?,Cold.,
John done stepped outside.,Done stepped where?,Outside.,
John be goin' to bed.,Be goin' where?,To bed.,
John be fallin' asleep.,Who be fallin' asleep?,John.,
John be takin' a nap. ,Be takin' what?,A nap.,
John never got no sickness.,Never got no what?,Sickness.,
John be puttin' on a hat.,Be puttin' on what?,A hat.,
John be callin' the principal.,Be callin' who?,The principal.,
John never fell off no swing.,Never fell off no what?,Swing.,
John never found no seashells.,Never found no what?,Seashells,
John be visitin' a family member.,Be visitin' who?,A family member,
John be pausin' the song.,Be pausin' what?,The song.,
John done invited a friend.,Done invited who?,A friend.,
John never hung out with no friend.,Never hung out with no what?,Friends.,
John be composin' new music.,Be composin' what?,New music.,
John done wrote a novel.,Done wrote what?,A novel.,
John done exercised at the gym.,Done exercised where?,At the gym.,
John be stayin' hydrated.,Be stayin' what?,Hydrated.,
John be playin' with the dog.,Be playin' with what?,The dog.,
John done practiced for 40 hours.,Done practiced how?,For 40 hours.,
John be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
John be rollin' down the hill.,Be rollin' down what?,The hill.,
John done turned off them lights.,Done turned off what?,Lights.,
John done knitted a scarf.,Done knitted what?,A scarf.,
John never voted in no election.,Never voted in no what?,Election.,
John never drank no coffees.,Never drank no what?,Coffees.,
John done bought new earrings.,Bought what?,Earrings.,
The girls be makin' soup.,Who be makin' soup?,The girls.,
The girls be makin' houses.,Who be makin' houses?,The girls.,
The girls be cookin' beans.,Who be cookin' beans?,The girls.,
The girls done gone home early.,Done gone home when?,The girls.,
The girls be sin'in' a song.,Who be sin'in' a song?,The girls.,
The girls be lovin' dogs.,Who be lovin' dogs?,The girls.,
The girls be playin' the piano.,Who be playin' the piano?,The girls.,
The girls be goin' to concerts.,Who be goin' to concerts?,The girls.,
The girls be swimmin' at the beach.,Who be swimmin' at the beach?,The girls.,
The girls be goin' to the mall.,Be goin' where?,The mall.,
The girls done fixed the car.,Done fixed what?,The car.,
The girls never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
The girls done designed those stickers.,Designed what?,Those stickers.,
The girls be writin' a story.,Be writin' what?,A story.,
The girls done made that program.,Done made what?,That program.,
The girls done cleaned the room.,Done cleaned what?,The room.,
The girls be watchin' them kids.,Be watchin' who?,Kids.,
The girls be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,The girls.,
The girls like them fruit snacks.,Who likes them fruit snacks?,The girls.,
The girls be playin' viola.,Who be playin' viola?,The girls.,
The girls be conductin' an orchestra.,Be conductin' what?,An orchestra.,
The girls be lovin' warm weather.,Who be lovin' warm weather?,The girls.,
The girls never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
The girls dig vacations.,Who dig vacations?,The girls.,
The girls done drank water today.,Done drank what?,Water today.,
The girls be likin' carpet floorin'.,Who be likin' carpet floorin'?,The girls.,
The girls done charged the computer.,Charged what?,The computer.,
The girls done went to the dance.,Done went where?,To the dance.,
The girls done put them stickers on the wall.,Done put stickers where?,On the wall.,
The girls done pay the bills.,Done pay what?,The bills.,
The girls takin' a test.,Takin' what?,A test.,
The girls takin' a train.,Takin' what?,A train.,
The girls boardin' the airplane.,Boarded what?,The airplane.,
The girls done left the park.,Left where?,The park.,
The girls never made no friend.,Never made no what?,Friend.,
The girls done listened to music.,Listened to what?,Music.,
The girls done painted a landscape.,Painted what?,A landscape.,
The girls done improvised a presentation.,Improvised what?,A presentation.,
The girls done performed a musical.,Performed what?,A musical.,
The girls done studied hard.,Who done studied hard?,The girls.,
The girls done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
The girls done calculated averages.,Done calculated what?,Averages.,
The girls done lost them keys.,Done lost what?,Keys.,
The girls done sold them clothes.,Done sold them what?,Clothes.,
The girls be dancin' all night.,Be dancin' when?,All night.,
The girls be knowin' her.,Be knowin' who?,Her.,
The girls done recognized him.,Recognized who?,Him.,
The girls never saw no dog.,Never saw no what?,Dog.,
The girls done volunteered at the park.,Done volunteered where?,At the park.,
The girls never lost no game.,Never lost no what?,Game.,
The girls never won no match.,Never won no what?,Match.,
The girls done picked up the phone.,Picked up what?,The phone.,
The girls be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
The girls done did the homework.,Done did what?,The homework.,
The girls done cleaned the window.,Done cleaned what?,The window.,
The girls be openin' the window.,Be openin' what?,The window.,
The girls done closed the door.,Done closed what?,The door.,
The girls drew them pictures.,Drew what?,Pictures.,
The girls done took them.,Done took what?,Them.,
The girls be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
The girls done created an origami plane.,Done created what?,An origami plane.,
The girls done 15 hours of sleep.,Who done 15 hours of sleep?,The girls.,
The girls be buying a leather jacket.,Bought what?,A leather jacket.,
The girls be seeing a Broadway musical.,Saw what?,A Broadway musical.,
The girls done wrote 20 pages.,Wrote what?,20 pages.,
The girls be needing to write 20 pages.,Needs to write what?,20 pages.,
The girls drew on the blackboard.,Drew where?,On the blackboard.,
The girls never found no iPad.,Never found no what?,iPad.,
The girls never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
The girls be learning to code.,Be learning to what?,Code.,
The girls done found the treasure.,Done found what?,The treasure.,
The girls be playin' soccer.,Be playin' what?,Soccer.,
The girls be injured.,Who be injured?,The girls.,
The girls never woke up to no cold weather.,Never woke up to no what?,Cold.,
The girls done stepped outside.,Done stepped where?,Outside.,
The girls be goin' to bed.,Be goin' where?,To bed.,
The girls be fallin' asleep.,Who be fallin' asleep?,The girls.,
The girls be takin' a nap. ,Be takin' what?,A nap.,
The girls never got no sickness.,Never got no what?,Sickness.,
The girls be puttin' on a hat.,Be puttin' on what?,A hat.,
The girls be callin' the principal.,Be callin' who?,The principal.,
The girls never fell off no swing.,Never fell off no what?,Swing.,
The girls never found no seashells.,Never found no what?,Seashells,
The girls be visitin' a family member.,Be visitin' who?,A family member,
The girls be pausin' the song.,Be pausin' what?,The song.,
The girls done invited a friend.,Done invited who?,A friend.,
The girls never hung out with no friend.,Never hung out with no what?,Friends.,
The girls be composin' new music.,Be composin' what?,New music.,
The girls done wrote a novel.,Done wrote what?,A novel.,
The girls done exercised at the gym.,Done exercised where?,At the gym.,
The girls be stayin' hydrated.,Be stayin' what?,Hydrated.,
The girls be playin' with the dog.,Be playin' with what?,The dog.,
The girls done practiced for 40 hours.,Done practiced how?,For 40 hours.,
The girls be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
The girls be rollin' down the hill.,Be rollin' down what?,The hill.,
The girls done turned off them lights.,Done turned off what?,Lights.,
The girls done knitted a scarf.,Done knitted what?,A scarf.,
The girls never voted in no election.,Never voted in no what?,Election.,
The girls never drank no coffees.,Never drank no what?,Coffees.,
The girls done bought new earrings.,Bought what?,Earrings.,
The boys be makin' soup.,Who be makin' soup?,The boys.,
The boys be makin' houses.,Who be makin' houses?,The boys.,
The boys be cookin' beans.,Who be cookin' beans?,The boys.,
The boys done gone home early.,Done gone home when?,The boys.,
The boys be sin'in' a song.,Who be sin'in' a song?,The boys.,
The boys be lovin' dogs.,Who be lovin' dogs?,The boys.,
The boys be playin' the piano.,Who be playin' the piano?,The boys.,
The boys be goin' to concerts.,Who be goin' to concerts?,The boys.,
The boys be swimmin' at the beach.,Who be swimmin' at the beach?,The boys.,
The boys be goin' to the mall.,Be goin' where?,The mall.,
The boys done fixed the car.,Done fixed what?,The car.,
The boys never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
The boys done designed those stickers.,Designed what?,Those stickers.,
The boys be writin' a story.,Be writin' what?,A story.,
The boys done made that program.,Done made what?,That program.,
The boys done cleaned the room.,Done cleaned what?,The room.,
The boys be watchin' them kids.,Be watchin' who?,Kids.,
The boys be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,The boys.,
The boys like them fruit snacks.,Who likes them fruit snacks?,The boys.,
The boys be playin' viola.,Who be playin' viola?,The boys.,
The boys be conductin' an orchestra.,Be conductin' what?,An orchestra.,
The boys be lovin' warm weather.,Who be lovin' warm weather?,The boys.,
The boys never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
The boys dig vacations.,Who dig vacations?,The boys.,
The boys done drank water today.,Done drank what?,Water today.,
The boys be likin' carpet floorin'.,Who be likin' carpet floorin'?,The boys.,
The boys done charged the computer.,Charged what?,The computer.,
The boys done went to the dance.,Done went where?,To the dance.,
The boys done put them stickers on the wall.,Done put stickers where?,On the wall.,
The boys done pay the bills.,Done pay what?,The bills.,
The boys takin' a test.,Takin' what?,A test.,
The boys takin' a train.,Takin' what?,A train.,
The boys boardin' the airplane.,Boarded what?,The airplane.,
The boys done left the park.,Left where?,The park.,
The boys never made no friend.,Never made no what?,Friend.,
The boys done listened to music.,Listened to what?,Music.,
The boys done painted a landscape.,Painted what?,A landscape.,
The boys done improvised a presentation.,Improvised what?,A presentation.,
The boys done performed a musical.,Performed what?,A musical.,
The boys done studied hard.,Who done studied hard?,The boys.,
The boys done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
The boys done calculated averages.,Done calculated what?,Averages.,
The boys done lost them keys.,Done lost what?,Keys.,
The boys done sold them clothes.,Done sold them what?,Clothes.,
The boys be dancin' all night.,Be dancin' when?,All night.,
The boys be knowin' her.,Be knowin' who?,Her.,
The boys done recognized him.,Recognized who?,Him.,
The boys never saw no dog.,Never saw no what?,Dog.,
The boys done volunteered at the park.,Done volunteered where?,At the park.,
The boys never lost no game.,Never lost no what?,Game.,
The boys never won no match.,Never won no what?,Match.,
The boys done picked up the phone.,Picked up what?,The phone.,
The boys be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
The boys done did the homework.,Done did what?,The homework.,
The boys done cleaned the window.,Done cleaned what?,The window.,
The boys be openin' the window.,Be openin' what?,The window.,
The boys done closed the door.,Done closed what?,The door.,
The boys drew them pictures.,Drew what?,Pictures.,
The boys done took them.,Done took what?,Them.,
The boys be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
The boys done created an origami plane.,Done created what?,An origami plane.,
The boys done 15 hours of sleep.,Who done 15 hours of sleep?,The boys.,
The boys be buying a leather jacket.,Bought what?,A leather jacket.,
The boys be seeing a Broadway musical.,Saw what?,A Broadway musical.,
The boys done wrote 20 pages.,Wrote what?,20 pages.,
The boys be needing to write 20 pages.,Needs to write what?,20 pages.,
The boys drew on the blackboard.,Drew where?,On the blackboard.,
The boys never found no iPad.,Never found no what?,iPad.,
The boys never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
The boys be learning to code.,Be learning to what?,Code.,
The boys done found the treasure.,Done found what?,The treasure.,
The boys be playin' soccer.,Be playin' what?,Soccer.,
The boys be injured.,Who be injured?,The boys.,
The boys never woke up to no cold weather.,Never woke up to no what?,Cold.,
The boys done stepped outside.,Done stepped where?,Outside.,
The boys be goin' to bed.,Be goin' where?,To bed.,
The boys be fallin' asleep.,Who be fallin' asleep?,The boys.,
The boys be takin' a nap. ,Be takin' what?,A nap.,
The boys never got no sickness.,Never got no what?,Sickness.,
The boys be puttin' on a hat.,Be puttin' on what?,A hat.,
The boys be callin' the principal.,Be callin' who?,The principal.,
The boys never fell off no swing.,Never fell off no what?,Swing.,
The boys never found no seashells.,Never found no what?,Seashells,
The boys be visitin' a family member.,Be visitin' who?,A family member,
The boys be pausin' the song.,Be pausin' what?,The song.,
The boys done invited a friend.,Done invited who?,A friend.,
The boys never hung out with no friend.,Never hung out with no what?,Friends.,
The boys be composin' new music.,Be composin' what?,New music.,
The boys done wrote a novel.,Done wrote what?,A novel.,
The boys done exercised at the gym.,Done exercised where?,At the gym.,
The boys be stayin' hydrated.,Be stayin' what?,Hydrated.,
The boys be playin' with the dog.,Be playin' with what?,The dog.,
The boys done practiced for 40 hours.,Done practiced how?,For 40 hours.,
The boys be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
The boys be rollin' down the hill.,Be rollin' down what?,The hill.,
The boys done turned off them lights.,Done turned off what?,Lights.,
The boys done knitted a scarf.,Done knitted what?,A scarf.,
The boys never voted in no election.,Never voted in no what?,Election.,
The boys never drank no coffees.,Never drank no what?,Coffees.,
The boys done bought new earrings.,Bought what?,Earrings.,
The grandmother be makin' soup.,Who be makin' soup?,The grandmother.,
The grandmother be makin' houses.,Who be makin' houses?,The grandmother.,
The grandmother be cookin' beans.,Who be cookin' beans?,The grandmother.,
The grandmother done gone home early.,Done gone home when?,The grandmother.,
The grandmother be sin'in' a song.,Who be sin'in' a song?,The grandmother.,
The grandmother be lovin' dogs.,Who be lovin' dogs?,The grandmother.,
The grandmother be playin' the piano.,Who be playin' the piano?,The grandmother.,
The grandmother be goin' to concerts.,Who be goin' to concerts?,The grandmother.,
The grandmother be swimmin' at the beach.,Who be swimmin' at the beach?,The grandmother.,
The grandmother be goin' to the mall.,Be goin' where?,The mall.,
The grandmother done fixed the car.,Done fixed what?,The car.,
The grandmother never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
The grandmother done designed those stickers.,Designed what?,Those stickers.,
The grandmother be writin' a story.,Be writin' what?,A story.,
The grandmother done made that program.,Done made what?,That program.,
The grandmother done cleaned the room.,Done cleaned what?,The room.,
The grandmother be watchin' them kids.,Be watchin' who?,Kids.,
The grandmother be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,The grandmother.,
The grandmother likes them fruit snacks.,Who likes them fruit snacks?,The grandmother.,
The grandmother be playin' viola.,Who be playin' viola?,The grandmother.,
The grandmother be conductin' an orchestra.,Be conductin' what?,An orchestra.,
The grandmother be lovin' warm weather.,Who be lovin' warm weather?,The grandmother.,
The grandmother never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
The grandmother dig vacations.,Who dig vacations?,The grandmother.,
The grandmother done drank water today.,Done drank what?,Water today.,
The grandmother be likin' carpet floorin'.,Who be likin' carpet floorin'?,The grandmother.,
The grandmother done charged the computer.,Charged what?,The computer.,
The grandmother done went to the dance.,Done went where?,To the dance.,
The grandmother done put them stickers on the wall.,Done put stickers where?,On the wall.,
The grandmother done pay the bills.,Done pay what?,The bills.,
The grandmother takin' a test.,Takin' what?,A test.,
The grandmother takin' a train.,Takin' what?,A train.,
The grandmother boardin' the airplane.,Boarded what?,The airplane.,
The grandmother done left the park.,Left where?,The park.,
The grandmother never made no friend.,Never made no what?,Friend.,
The grandmother done listened to music.,Listened to what?,Music.,
The grandmother done painted a landscape.,Painted what?,A landscape.,
The grandmother done improvised a presentation.,Improvised what?,A presentation.,
The grandmother done performed a musical.,Performed what?,A musical.,
The grandmother done studied hard.,Who done studied hard?,The grandmother.,
The grandmother done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
The grandmother done calculated averages.,Done calculated what?,Averages.,
The grandmother done lost them keys.,Done lost what?,Keys.,
The grandmother done sold them clothes.,Done sold them what?,Clothes.,
The grandmother be dancin' all night.,Be dancin' when?,All night.,
The grandmother be knowin' her.,Be knowin' who?,Her.,
The grandmother done recognized him.,Recognized who?,Him.,
The grandmother never saw no dog.,Never saw no what?,Dog.,
The grandmother done volunteered at the park.,Done volunteered where?,At the park.,
The grandmother never lost no game.,Never lost no what?,Game.,
The grandmother never won no match.,Never won no what?,Match.,
The grandmother done picked up the phone.,Picked up what?,The phone.,
The grandmother be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
The grandmother done did the homework.,Done did what?,The homework.,
The grandmother done cleaned the window.,Done cleaned what?,The window.,
The grandmother be openin' the window.,Be openin' what?,The window.,
The grandmother done closed the door.,Done closed what?,The door.,
The grandmother drew them pictures.,Drew what?,Pictures.,
The grandmother done took them.,Done took what?,Them.,
The grandmother be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
The grandmother done created an origami plane.,Done created what?,An origami plane.,
The grandmother done 15 hours of sleep.,Who done 15 hours of sleep?,The grandmother.,
The grandmother be buying a leather jacket.,Bought what?,A leather jacket.,
The grandmother be seeing a Broadway musical.,Saw what?,A Broadway musical.,
The grandmother done wrote 20 pages.,Wrote what?,20 pages.,
The grandmother be needing to write 20 pages.,Needs to write what?,20 pages.,
The grandmother drew on the blackboard.,Drew where?,On the blackboard.,
The grandmother never found no iPad.,Never found no what?,iPad.,
The grandmother never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
The grandmother be learning to code.,Be learning to what?,Code.,
The grandmother done found the treasure.,Done found what?,The treasure.,
The grandmother be playin' soccer.,Be playin' what?,Soccer.,
The grandmother be injured.,Who be injured?,The grandmother.,
The grandmother never woke up to no cold weather.,Never woke up to no what?,Cold.,
The grandmother done stepped outside.,Done stepped where?,Outside.,
The grandmother be goin' to bed.,Be goin' where?,To bed.,
The grandmother be fallin' asleep.,Who be fallin' asleep?,The grandmother.,
The grandmother be takin' a nap. ,Be takin' what?,A nap.,
The grandmother never got no sickness.,Never got no what?,Sickness.,
The grandmother be puttin' on a hat.,Be puttin' on what?,A hat.,
The grandmother be callin' the principal.,Be callin' who?,The principal.,
The grandmother never fell off no swing.,Never fell off no what?,Swing.,
The grandmother never found no seashells.,Never found no what?,Seashells,
The grandmother be visitin' a family member.,Be visitin' who?,A family member,
The grandmother be pausin' the song.,Be pausin' what?,The song.,
The grandmother done invited a friend.,Done invited who?,A friend.,
The grandmother never hung out with no friend.,Never hung out with no what?,Friends.,
The grandmother be composin' new music.,Be composin' what?,New music.,
The grandmother done wrote a novel.,Done wrote what?,A novel.,
The grandmother done exercised at the gym.,Done exercised where?,At the gym.,
The grandmother be stayin' hydrated.,Be stayin' what?,Hydrated.,
The grandmother be playin' with the dog.,Be playin' with what?,The dog.,
The grandmother done practiced for 40 hours.,Done practiced how?,For 40 hours.,
The grandmother be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
The grandmother be rollin' down the hill.,Be rollin' down what?,The hill.,
The grandmother done turned off them lights.,Done turned off what?,Lights.,
The grandmother done knitted a scarf.,Done knitted what?,A scarf.,
The grandmother never voted in no election.,Never voted in no what?,Election.,
The grandmother never drank no coffees.,Never drank no what?,Coffees.,
The grandmother done bought new earrings.,Bought what?,Earrings.,
